Gene,Dn,Ds,Pn,Ps,Pn.1,Ps.1,Pn.2,Ps.2,Pn.3,Ps.3,Pn.4,Ps.4,Pn.5,Ps.5,Pn.6,Ps.6,Pn.7,Ps.7,Pn.8,Ps.8,Pn.9,Ps.9
LSAA_5986,0,0,68,27,59,26,21,12,15,10,10,6,9,4,9,4,5,4,4,3,2,1
LSAA_5988,0,0,36,7,34,7,24,3,8,2,7,2,6,2,6,2,6,2,3,2,1,0
LSAA_5989,0,0,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
LSAA_5990,0,0,4,4,4,4,2,3,2,3,2,3,2,3,2,3,1,3,1,2,1,2
LSAA_5992,0,0,4,7,4,7,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2
LSAA_5994,0,0,7,2,7,2,5,0,5,0,4,0,3,0,3,0,3,0,3,0,3,0
LSAA_5998,0,0,2,4,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LSAA_60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_600,0,0,5,12,5,12,5,11,5,11,5,10,5,10,5,10,5,10,5,10,5,8
LSAA_6001,0,0,2,2,2,2,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
LSAA_6002,0,0,8,6,8,6,2,3,1,1,1,1,1,1,1,1,1,0,1,0,1,0
LSAA_6004,0,0,6,2,6,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2
LSAA_6005,0,0,5,8,4,6,2,3,2,2,2,2,2,2,2,2,2,0,2,0,2,0
LSAA_6007,0,0,17,33,17,32,10,20,10,20,9,15,8,15,8,15,8,12,7,10,7,10
LSAA_6009,0,0,6,15,6,15,3,12,2,11,0,7,0,6,0,6,0,4,0,4,0,2
LSAA_6015,0,0,6,0,6,0,5,0,4,0,1,0,1,0,1,0,1,0,1,0,0,0
LSAA_6018,0,0,4,0,4,0,4,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
LSAA_6020,0,0,2,9,2,8,2,3,1,2,1,2,1,0,1,0,1,0,1,0,1,0
LSAA_6022,0,0,7,2,7,2,4,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1
LSAA_6024,0,0,4,0,4,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
LSAA_6026,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6028,0,0,4,14,4,14,4,7,4,3,2,3,2,3,2,3,2,2,0,1,0,1
LSAA_6029,0,0,8,10,8,9,2,5,2,5,1,3,1,2,1,2,1,2,1,2,1,1
LSAA_6031,0,0,3,1,3,1,2,1,2,0,2,0,1,0,1,0,0,0,0,0,0,0
LSAA_6033,0,0,1,5,1,5,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1
LSAA_6034,0,0,6,8,6,8,2,6,2,2,2,2,2,2,2,2,2,2,0,2,0,1
LSAA_604,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
LSAA_6041,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6042,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
LSAA_6043,0,0,6,18,6,17,4,11,4,9,4,9,4,7,4,7,3,7,2,5,1,2
LSAA_6045,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_605,0,0,9,9,9,8,4,1,3,1,3,0,3,0,3,0,2,0,2,0,0,0
LSAA_6051,0,0,10,19,10,19,7,9,3,7,3,4,3,4,3,4,3,4,3,3,2,1
LSAA_6052,0,0,11,17,11,17,8,6,8,5,8,5,6,2,6,2,5,2,5,2,4,1
LSAA_6053,0,0,10,12,10,12,7,7,5,6,4,3,3,2,3,2,3,2,3,2,2,2
LSAA_6054,0,0,1,6,1,6,1,2,1,2,1,2,1,2,1,2,1,1,1,0,1,0
LSAA_6055,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6056,0,0,30,23,30,23,14,14,14,11,8,8,6,5,6,5,6,3,4,2,4,0
LSAA_6058,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_606,0,0,7,12,7,10,5,5,4,4,4,4,4,4,4,4,4,4,3,4,3,2
LSAA_6063,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
LSAA_6064,0,0,19,4,17,4,12,1,6,1,6,0,6,0,6,0,5,0,5,0,3,0
LSAA_6065,0,0,18,18,18,18,7,10,2,6,2,6,2,4,2,4,2,2,2,2,1,2
LSAA_6067,0,0,9,9,9,8,3,4,3,4,3,3,2,3,2,3,2,1,2,1,0,1
LSAA_607,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
LSAA_6070,0,0,4,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
LSAA_6077,0,0,2,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
LSAA_6078,0,0,1,5,1,5,1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,1
LSAA_6079,0,0,9,4,9,4,6,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1
LSAA_6080,0,0,4,4,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6081,0,0,10,4,9,4,6,1,2,1,1,0,1,0,1,0,1,0,1,0,0,0
LSAA_6082,0,0,15,5,14,5,10,5,7,3,6,1,6,1,6,1,3,1,1,1,1,1
LSAA_6083,0,0,23,6,22,6,10,4,6,2,5,2,3,1,3,1,2,1,2,1,2,0
LSAA_6084,0,0,4,3,3,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
LSAA_6089,0,0,19,7,19,6,9,4,8,3,6,3,5,3,5,3,5,3,5,3,3,1
LSAA_6090,0,0,7,16,7,15,7,8,4,5,2,4,2,4,2,4,2,4,0,4,0,1
LSAA_6092,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6093,0,0,5,9,5,9,3,5,3,3,3,2,2,2,2,2,1,1,1,1,1,1
LSAA_6094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6095,0,0,3,1,3,1,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0
LSAA_6098,0,0,4,0,4,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
LSAA_61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6100,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6102,0,0,1,5,1,5,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
LSAA_6103,0,0,1,5,1,5,0,4,0,4,0,4,0,4,0,4,0,4,0,3,0,0
LSAA_6104,0,0,9,11,9,10,7,7,3,3,1,3,1,3,1,3,1,3,1,2,1,2
LSAA_6105,0,0,4,5,4,5,4,0,3,0,2,0,2,0,2,0,2,0,2,0,0,0
LSAA_6106,0,0,10,6,9,5,6,4,6,4,5,2,2,2,2,2,2,1,2,1,1,1
LSAA_6107,0,0,2,3,2,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
LSAA_6109,0,0,2,4,1,4,0,3,0,3,0,3,0,2,0,2,0,1,0,1,0,1
LSAA_611,0,0,5,1,5,1,3,0,3,0,3,0,2,0,2,0,2,0,1,0,0,0
LSAA_6111,0,0,11,22,11,22,5,12,4,10,4,8,4,6,4,6,2,4,1,3,1,1
LSAA_6112,0,0,7,5,7,5,3,3,3,1,2,0,2,0,2,0,2,0,2,0,1,0
LSAA_6113,0,0,15,6,15,6,7,3,6,1,6,1,6,1,6,1,5,1,4,1,0,0
LSAA_6118,0,0,1,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_612,0,0,11,6,11,6,6,2,6,2,5,2,4,2,4,2,3,2,2,2,2,1
LSAA_6123,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6124,0,0,3,3,3,3,3,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0
LSAA_613,0,0,10,12,8,10,4,4,4,3,3,2,3,2,3,2,3,2,2,1,2,1
LSAA_6132,0,0,16,18,16,18,9,12,8,11,8,7,8,5,8,5,8,4,7,4,7,3
LSAA_6134,0,0,27,19,27,19,15,11,6,5,6,4,5,3,5,3,4,3,3,3,3,2
LSAA_6135,0,0,16,7,16,7,11,5,3,4,3,3,2,3,2,3,1,2,0,1,0,1
LSAA_6137,0,0,1,2,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
LSAA_6138,0,0,2,0,2,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0
LSAA_6140,0,0,2,1,2,1,2,1,2,1,2,1,1,1,1,1,0,1,0,1,0,1
LSAA_6141,0,0,6,5,6,5,3,2,3,2,3,2,2,2,2,2,2,2,2,1,1,0
LSAA_6143,0,0,8,9,8,9,6,6,4,5,3,4,3,4,3,4,3,3,3,3,3,1
LSAA_6144,0,0,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2
LSAA_6145,0,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
LSAA_6152,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
LSAA_6155,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6156,0,0,1,4,1,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
LSAA_6157,0,0,3,3,3,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
LSAA_6159,0,0,23,10,18,9,14,8,13,8,13,8,13,8,13,8,13,7,13,6,12,6
LSAA_6164,0,0,4,1,4,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0
LSAA_6166,0,0,3,4,3,3,1,3,1,3,1,3,1,3,1,3,1,1,1,1,0,1
LSAA_6168,0,0,4,7,4,7,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
LSAA_6171,0,0,7,15,6,12,4,9,3,9,3,9,3,8,3,8,3,8,3,8,2,8
LSAA_6174,0,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
LSAA_6177,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_618,0,0,8,2,8,2,6,1,6,1,6,1,6,1,6,1,6,1,6,1,4,1
LSAA_6181,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6184,0,0,7,31,7,31,3,18,1,16,1,15,1,14,1,14,0,10,0,8,0,3
LSAA_6185,0,0,4,9,4,9,3,6,1,5,1,4,1,1,1,1,1,1,1,1,1,1
LSAA_6186,0,0,12,3,11,2,7,1,3,0,3,0,3,0,3,0,3,0,3,0,1,0
LSAA_6188,0,0,11,1,11,1,8,1,8,1,7,1,6,1,6,1,5,1,5,1,2,0
LSAA_6189,0,0,10,3,9,3,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,0
LSAA_6193,0,0,8,24,8,23,5,10,4,8,3,8,2,8,2,8,2,8,1,5,0,2
LSAA_6194,0,0,5,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
LSAA_6195,0,0,1,7,1,7,1,5,0,4,0,3,0,3,0,3,0,3,0,1,0,0
LSAA_6196,0,0,11,17,11,16,6,5,5,4,5,4,4,4,4,4,3,4,3,4,2,2
LSAA_62,0,0,4,1,4,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1
LSAA_6204,0,0,7,4,7,4,6,2,6,2,6,2,6,2,6,2,6,2,6,2,4,2
LSAA_6206,0,0,7,8,7,8,6,4,5,4,1,3,0,0,0,0,0,0,0,0,0,0
LSAA_6208,0,0,3,5,3,5,1,3,1,2,1,2,0,2,0,2,0,2,0,1,0,1
LSAA_6209,0,0,4,4,4,3,2,3,2,2,2,1,2,1,2,1,2,1,2,0,1,0
LSAA_6210,0,0,8,15,8,15,5,13,5,12,5,12,1,4,1,4,1,2,0,1,0,0
LSAA_6212,0,0,3,4,3,4,2,4,2,3,2,2,1,1,1,1,1,1,1,0,1,0
LSAA_6214,0,0,9,3,8,2,6,0,5,0,5,0,5,0,5,0,4,0,4,0,4,0
LSAA_6221,0,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
LSAA_6223,0,0,5,19,5,19,5,16,5,15,5,15,5,15,5,15,4,14,4,14,3,14
LSAA_6225,0,0,16,12,16,12,11,6,9,6,9,6,9,6,9,6,9,6,9,6,9,5
LSAA_6228,0,0,20,5,18,5,12,2,11,1,11,1,10,1,10,1,10,1,3,0,2,0
LSAA_6230,0,0,7,4,7,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
LSAA_6235,0,0,13,20,12,20,4,14,4,11,3,10,3,8,3,8,3,4,3,4,3,3
LSAA_6236,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_624,0,0,5,5,5,4,2,4,2,4,2,3,0,3,0,3,0,3,0,1,0,0
LSAA_6243,0,0,16,7,15,7,2,3,1,2,1,1,1,1,1,1,1,0,1,0,1,0
LSAA_6247,0,0,3,2,3,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2
LSAA_6259,0,0,13,5,13,5,5,2,4,2,4,2,4,2,4,2,3,1,3,1,2,1
LSAA_6262,0,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1
LSAA_6266,0,0,5,3,5,3,1,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0
LSAA_6270,0,0,3,0,3,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0
LSAA_6274,0,0,6,6,5,6,5,2,2,2,0,2,0,2,0,2,0,0,0,0,0,0
LSAA_6275,0,0,13,13,13,13,8,8,6,7,5,7,5,7,5,7,5,7,5,6,5,5
LSAA_6282,0,0,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
LSAA_6288,0,0,2,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
LSAA_629,0,0,6,9,6,9,5,8,4,6,4,5,4,5,4,5,3,5,2,4,0,0
LSAA_6290,0,0,3,2,3,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,0
LSAA_6291,0,0,5,2,5,2,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1
LSAA_6292,0,0,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
LSAA_6293,0,0,7,3,7,3,4,1,3,1,3,1,3,1,3,1,2,1,2,1,2,0
LSAA_6294,0,0,64,40,63,38,40,28,38,24,33,21,13,10,13,10,10,7,8,7,7,4
LSAA_630,0,0,1,2,1,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0
LSAA_6304,0,0,11,3,11,3,5,2,3,1,3,1,3,1,3,1,3,1,2,1,2,1
LSAA_6305,0,0,13,4,13,2,4,2,3,2,2,2,2,2,2,2,2,1,2,1,0,0
LSAA_6307,0,0,4,2,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6308,0,0,12,3,12,3,9,1,7,1,6,1,6,1,6,1,6,1,5,1,4,1
LSAA_6310,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6312,0,0,12,3,12,3,6,2,6,1,6,1,6,1,6,1,4,1,4,1,4,1
LSAA_6313,0,0,13,3,11,3,6,2,6,1,6,1,6,1,6,1,6,1,6,1,6,0
LSAA_6316,0,0,1,2,1,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
LSAA_6317,0,0,2,6,2,6,2,3,2,2,2,2,1,2,1,2,1,2,1,1,1,0
LSAA_6319,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_632,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6323,0,0,11,9,11,8,7,5,7,4,7,4,7,4,7,4,7,4,7,3,7,3
LSAA_6338,0,0,11,7,11,7,9,4,9,4,8,2,6,2,6,2,2,2,2,1,0,0
LSAA_634,0,0,7,2,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6341,0,0,8,2,8,2,3,0,2,0,2,0,2,0,2,0,1,0,1,0,1,0
LSAA_6343,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6344,0,0,8,0,8,0,5,0,5,0,4,0,3,0,3,0,3,0,1,0,1,0
LSAA_6350,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6352,0,0,6,5,6,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0
LSAA_6357,0,0,1,4,1,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1
LSAA_6359,0,0,4,3,4,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LSAA_636,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_637,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6370,0,0,38,24,37,22,20,13,20,12,17,11,15,9,15,9,14,9,14,9,4,2
LSAA_6371,0,0,15,11,14,11,10,4,10,4,9,4,9,4,9,4,9,4,9,4,7,3
LSAA_6374,0,0,16,6,15,5,11,3,7,2,6,2,6,2,6,2,5,2,3,1,3,1
LSAA_6377,0,0,4,5,4,5,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,0
LSAA_6378,0,0,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
LSAA_6383,0,0,5,1,5,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0
LSAA_6384,0,0,7,6,6,5,4,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0
LSAA_6387,0,0,19,27,19,27,10,16,6,12,6,11,3,8,3,8,3,6,3,6,3,6
LSAA_639,0,0,5,5,5,5,5,4,5,3,2,3,1,1,1,1,1,1,1,1,1,0
LSAA_6393,0,0,5,2,5,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
LSAA_6395,0,0,5,5,4,4,2,3,2,3,2,3,2,3,2,3,2,2,2,2,1,1
LSAA_6396,0,0,1,8,1,8,1,4,1,4,1,3,1,2,1,2,1,2,1,2,0,1
LSAA_6398,0,0,4,6,4,5,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,0
LSAA_64,0,0,1,7,1,7,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
LSAA_6400,0,0,1,4,1,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
LSAA_6401,0,0,8,14,8,13,5,6,3,5,2,3,1,2,1,2,1,2,1,1,0,0
LSAA_6405,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6406,0,0,4,3,4,3,4,2,4,2,4,2,4,2,4,2,1,2,1,2,1,2
LSAA_6408,0,0,3,3,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
LSAA_641,0,0,3,1,3,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
LSAA_6410,0,0,7,8,7,8,6,5,5,5,5,5,5,3,5,3,3,3,2,3,0,0
LSAA_6411,0,0,7,11,7,11,3,3,3,2,3,2,2,2,2,2,1,2,1,1,1,1
LSAA_6412,0,0,5,2,4,1,4,1,4,1,4,1,1,0,1,0,1,0,1,0,1,0
LSAA_6415,0,0,11,13,11,12,3,6,3,4,3,4,3,4,3,4,3,3,3,3,1,2
LSAA_6416,0,0,7,5,7,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
LSAA_6418,0,0,4,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
LSAA_642,0,0,8,5,8,5,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1
LSAA_6420,0,0,6,1,6,1,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0
LSAA_6422,0,0,11,2,11,2,8,0,7,0,3,0,3,0,3,0,3,0,3,0,3,0
LSAA_6423,0,0,3,1,3,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
LSAA_6428,0,0,10,5,10,5,8,4,6,3,6,3,6,3,6,3,6,3,5,3,5,3
LSAA_6433,0,0,15,6,15,6,14,6,14,6,12,5,12,5,12,5,10,3,10,3,10,3
LSAA_6435,0,0,6,0,6,0,4,0,3,0,2,0,2,0,2,0,1,0,1,0,1,0
LSAA_6437,0,0,3,1,3,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
LSAA_6438,0,0,23,10,16,9,9,8,8,7,8,7,8,6,8,6,8,6,8,6,5,4
LSAA_6441,0,0,3,6,3,6,2,4,2,4,2,4,2,4,2,4,2,4,2,4,1,0
LSAA_6442,0,0,7,5,7,5,5,3,2,3,1,2,1,2,1,2,1,2,1,2,1,0
LSAA_6446,0,0,2,1,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
LSAA_6447,0,0,15,9,13,9,12,6,9,5,3,3,3,3,3,3,2,3,2,3,1,3
LSAA_6450,0,0,44,22,43,19,36,15,30,14,29,13,29,13,29,13,27,13,26,12,24,11
LSAA_6459,0,0,3,4,2,4,2,1,2,1,2,1,2,0,2,0,2,0,2,0,2,0
LSAA_6460,0,0,4,9,3,9,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6463,0,0,2,5,2,5,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
LSAA_6465,0,0,5,0,5,0,5,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0
LSAA_6467,0,0,4,13,2,13,2,10,2,9,2,8,2,8,2,8,2,7,1,5,0,1
LSAA_6470,0,0,5,4,5,3,3,3,3,2,3,2,3,2,3,2,3,2,3,2,2,2
LSAA_6476,0,0,3,16,3,16,2,12,2,9,2,8,2,6,2,6,2,6,1,3,1,3
LSAA_6477,0,0,24,13,24,12,16,8,13,7,12,5,6,3,6,3,6,3,4,2,3,2
LSAA_6488,0,0,5,4,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1
LSAA_6490,0,0,3,5,3,3,3,3,3,2,3,2,3,2,3,2,2,2,2,2,2,2
LSAA_6491,0,0,14,10,12,10,7,8,7,6,7,4,7,4,7,4,7,4,7,4,5,0
LSAA_6493,0,0,3,12,3,12,3,6,3,6,3,6,3,6,3,6,3,4,3,4,3,2
LSAA_6494,0,0,9,11,9,11,4,10,4,10,3,10,3,9,3,9,1,7,1,6,1,6
LSAA_6496,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6502,0,0,15,4,15,4,6,2,5,1,5,1,4,1,4,1,3,1,3,1,2,1
LSAA_6503,0,0,3,6,3,6,1,5,1,2,0,2,0,2,0,2,0,2,0,2,0,2
LSAA_6507,0,0,1,6,1,6,1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,0
LSAA_6508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6510,0,0,7,11,7,11,4,6,3,5,3,5,1,4,1,4,1,3,1,3,1,0
LSAA_6511,0,0,42,17,41,17,19,12,16,7,10,3,9,3,9,3,8,2,5,2,1,2
LSAA_6513,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6516,0,0,12,6,12,6,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
LSAA_6520,0,0,24,7,23,6,13,2,7,1,6,0,6,0,6,0,3,0,2,0,2,0
LSAA_6521,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
LSAA_6523,0,0,6,8,6,8,4,5,4,5,4,4,2,4,2,4,2,3,2,3,2,3
LSAA_6525,0,0,13,2,9,2,5,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1
LSAA_6536,0,0,12,8,12,8,9,8,8,7,7,6,6,4,6,4,5,3,4,2,2,0
LSAA_6537,0,0,6,5,5,5,4,2,3,2,2,1,1,0,1,0,1,0,1,0,1,0
LSAA_6538,0,0,21,11,19,10,16,4,13,4,13,4,13,2,13,2,13,2,12,2,11,2
LSAA_6540,0,0,3,3,3,3,3,2,3,1,3,1,3,1,3,1,3,1,3,1,3,0
LSAA_6543,0,0,3,3,3,3,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
LSAA_6544,0,0,15,3,15,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,0,1
LSAA_6547,0,0,4,9,4,9,2,8,2,7,1,7,1,6,1,6,1,6,1,5,1,4
LSAA_6551,0,0,3,8,3,8,2,7,2,5,2,5,2,4,2,4,2,4,2,4,2,4
LSAA_6558,0,0,9,14,9,14,5,9,4,9,4,7,4,5,4,5,4,5,4,5,4,5
LSAA_6559,0,0,4,19,4,19,1,10,1,9,1,8,1,7,1,7,1,7,0,5,0,4
LSAA_656,0,0,10,4,10,4,4,3,3,0,3,0,2,0,2,0,1,0,1,0,1,0
LSAA_6565,0,0,8,14,7,14,5,11,3,9,3,9,3,7,3,7,3,5,3,3,1,3
LSAA_6567,0,0,2,8,2,8,2,6,1,6,1,6,1,6,1,6,1,5,1,5,1,4
LSAA_6568,0,0,2,7,2,7,2,4,1,1,1,1,1,1,1,1,1,0,1,0,1,0
LSAA_6569,0,0,14,8,13,8,8,6,7,2,7,2,7,1,7,1,6,1,5,1,2,1
LSAA_657,0,0,7,2,7,2,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
LSAA_6577,0,0,11,6,11,6,6,2,6,2,6,2,6,2,6,2,6,2,6,1,1,0
LSAA_6579,0,0,4,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
LSAA_6583,0,0,13,4,13,4,11,4,7,3,3,1,3,0,3,0,2,0,2,0,1,0
LSAA_6586,0,0,3,9,3,9,3,5,2,3,1,2,1,1,1,1,1,1,1,1,1,0
LSAA_6591,0,0,12,7,12,7,9,5,8,3,7,3,6,3,6,3,6,2,4,1,2,1
LSAA_6593,0,0,7,14,7,14,2,8,1,6,1,5,1,4,1,4,1,4,1,4,1,3
LSAA_6594,0,0,3,4,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1
LSAA_6598,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6599,0,0,21,10,21,10,19,9,16,8,16,8,16,8,16,8,14,7,13,7,13,7
LSAA_66,0,0,3,6,3,6,2,4,2,4,2,4,2,4,2,4,1,4,1,4,1,4
LSAA_6601,0,0,3,13,3,13,3,10,3,9,2,9,2,8,2,8,2,7,2,6,1,2
LSAA_6603,0,0,14,6,14,4,5,3,4,2,4,2,4,2,4,2,4,2,3,2,2,1
LSAA_6604,0,0,3,3,3,3,3,1,2,1,2,1,2,1,2,1,0,1,0,1,0,0
LSAA_6608,0,0,2,1,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
LSAA_6612,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSAA_6615,0,0,11,7,11,6,5,6,5,5,4,5,2,0,2,0,1,0,1,0,1,0
LSAA_6616,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
