Gene,Scaffold,Syn.sites,Non.sites,Linkage,SPM.F,SPM.Bias
LSAA_7002,HG994582.1,437,1546,A,0.387856418,Unbiased
LSAA_7003,HG994582.1,103,356,A,0.270032368,Unbiased
LSAA_7004,HG994582.1,358.3333333,1324.666667,A,0.338507518,Unbiased
LSAA_7005,HG994582.1,237,798,A,0.431104549,Unbiased
LSAA_7006,HG994582.1,165,663,A,0.001430754,Male
LSAA_7007,HG994582.1,349,1124,A,0.077559344,Male
LSAA_7008,HG994582.1,1120,4094,A,0.05096886,Male
LSAA_7009,HG994582.1,253,1019,A,0.061117202,Male
LSAA_701,HG994580.1,166.6666667,514.3333333,A,0.31203133,Unbiased
LSAA_7010,HG994582.1,82.66666667,298.3333333,A,0.156253905,Male
LSAA_7011,HG994582.1,79.33333333,295.6666667,A,0.493193012,Unbiased
LSAA_7012,HG994582.1,593,2230,A,0.26391737,Unbiased
LSAA_7013,HG994582.1,245.6666667,903.3333333,A,0.251734767,Unbiased
LSAA_7014,HG994582.1,719.6666667,2469.333333,A,0.28730703,Unbiased
LSAA_7015,HG994582.1,143,493,A,0.466992819,Unbiased
LSAA_7016,HG994582.1,76.33333333,277.6666667,A,0.191923422,Male
LSAA_7017,HG994582.1,193.3333333,601.6666667,A,0.568807887,Unbiased
LSAA_7018,HG994582.1,73.33333333,277.6666667,A,0.9453273,Female
LSAA_7019,HG994582.1,255.3333333,920.6666667,A,0.08149082,Male
LSAA_702,HG994580.1,174.6666667,626.3333333,A,1,Female
LSAA_7020,HG994582.1,640.6666667,1987.333333,A,0.303797504,Unbiased
LSAA_7021,HG994582.1,148,548,A,0.564997448,Unbiased
LSAA_7022,HG994582.1,179.3333333,624.6666667,A,0.397086623,Unbiased
LSAA_7023,HG994582.1,84,279,A,9.61e-14,Male
LSAA_7024,HG994582.1,260,901,A,0.217068941,Unbiased
LSAA_7025,HG994582.1,144.3333333,632.6666667,A,0.654604732,Unbiased
LSAA_7026,HG994582.1,207.3333333,743.6666667,A,0.569326069,Unbiased
LSAA_7027,HG994582.1,364,1385,A,0.409242744,Unbiased
LSAA_7028,HG994582.1,553,1913,A,0.582739844,Unbiased
LSAA_7029,HG994582.1,62.66666667,264.3333333,A,0.412727618,Unbiased
LSAA_703,HG994580.1,190,698,A,0.276074825,Unbiased
LSAA_7030,HG994582.1,507.6666667,1697.333333,A,0.760379988,Unbiased
LSAA_7031,HG994582.1,230.3333333,888.6666667,A,0.631641208,Unbiased
LSAA_7032,HG994582.1,601,2321,A,0.347203966,Unbiased
LSAA_7033,HG994582.1,119,415,A,0.344920106,Unbiased
LSAA_7034,HG994582.1,108,393,A,0.012268599,Male
LSAA_7035,HG994582.1,312.6666667,1241.333333,A,0.03646564,Male
LSAA_7036,HG994582.1,143,475,A,0.285297747,Unbiased
LSAA_7037,HG994582.1,101,367,A,0.681613723,Unbiased
LSAA_7038,HG994582.1,299,970,A,0.0167131,Male
LSAA_7039,HG994582.1,63.66666667,236.3333333,A,0.058128442,Male
LSAA_704,HG994580.1,304.3333333,1069.666667,A,0.538224774,Unbiased
LSAA_7040,HG994582.1,90.66666667,332.3333333,A,NA,Unbiased
LSAA_7041,HG994582.1,230,862,A,0.329196974,Unbiased
LSAA_7042,HG994582.1,283.6666667,1087.333333,A,0.463623594,Unbiased
LSAA_7043,HG994582.1,311.6666667,1200.333333,A,0.201192731,Unbiased
LSAA_7044,HG994582.1,72.66666667,248.3333333,A,0.508252886,Unbiased
LSAA_7045,HG994582.1,160.3333333,610.6666667,A,0.576869059,Unbiased
LSAA_7046,HG994582.1,72,258,A,0.170438842,Male
LSAA_7047,HG994582.1,117.6666667,455.3333333,A,0.777765042,Unbiased
LSAA_7048,HG994582.1,322.3333333,1219.666667,A,0.382803209,Unbiased
LSAA_7049,HG994582.1,954.6666667,3449.333333,A,0.379467217,Unbiased
LSAA_705,HG994580.1,113.6666667,420.3333333,A,0.348212062,Unbiased
LSAA_7050,HG994582.1,392.3333333,1344.666667,A,0.995325126,Female
LSAA_7051,HG994582.1,341.6666667,1206.333333,A,0.738029451,Unbiased
LSAA_7052,HG994582.1,338.6666667,1338.333333,A,1.77e-05,Male
LSAA_7053,HG994582.1,292,992,A,0.098129737,Male
LSAA_7054,HG994582.1,1412.333333,4812.666667,A,0.012363301,Male
LSAA_7055,HG994582.1,176,661,A,0.787537423,Unbiased
LSAA_7056,HG994582.1,141.3333333,572.6666667,A,0.42174285,Unbiased
LSAA_7057,HG994582.1,395.6666667,1350.333333,A,0.316114871,Unbiased
LSAA_7058,HG994582.1,175,689,A,0.379246752,Unbiased
LSAA_7059,HG994582.1,286.3333333,958.6666667,A,0.371454198,Unbiased
LSAA_706,HG994580.1,73.33333333,241.6666667,A,0.26431474,Unbiased
LSAA_7060,HG994582.1,614.6666667,2316.333333,A,0.521572507,Unbiased
LSAA_7061,HG994582.1,380.3333333,1311.666667,A,0.938197176,Female
LSAA_7062,HG994582.1,199.6666667,727.3333333,A,0.527318215,Unbiased
LSAA_7063,HG994582.1,63,249,A,0.684453443,Unbiased
LSAA_7064,HG994582.1,209.3333333,774.6666667,A,0.493893433,Unbiased
LSAA_7065,HG994582.1,236,859,A,0.065185228,Male
LSAA_7066,HG994582.1,108.3333333,449.6666667,A,0.489910529,Unbiased
LSAA_7067,HG994582.1,220.6666667,787.3333333,A,0.340283333,Unbiased
LSAA_7068,HG994582.1,330,1149,A,0.875424466,Female
LSAA_7069,HG994582.1,241.3333333,880.6666667,A,0.4475636,Unbiased
LSAA_707,HG994580.1,73,314,A,0.01546822,Male
LSAA_7070,HG994582.1,148,557,A,0.321450591,Unbiased
LSAA_7071,HG994582.1,107.6666667,372.3333333,A,0.575012937,Unbiased
LSAA_7072,HG994582.1,391,1364,A,0.998772841,Female
LSAA_7073,HG994582.1,832.3333333,2980.666667,A,0.78876199,Unbiased
LSAA_7074,HG994582.1,225.3333333,782.6666667,A,0.529364508,Unbiased
LSAA_7075,HG994582.1,123.6666667,413.3333333,A,0.229650499,Unbiased
LSAA_7076,HG994582.1,2149.666667,7954.333333,A,0.586015658,Unbiased
LSAA_7077,HG994582.1,314,1156,A,0.436108222,Unbiased
LSAA_7078,HG994582.1,364.6666667,1453.333333,A,0.154872439,Male
LSAA_7079,HG994582.1,815,3055,A,0.439355404,Unbiased
LSAA_708,HG994580.1,220.3333333,808.6666667,A,0.009209057,Male
LSAA_7080,HG994582.1,125.6666667,486.3333333,A,0.723199576,Unbiased
LSAA_7081,HG994582.1,150,585,A,0,Male
LSAA_7082,HG994582.1,290.3333333,1047.666667,A,0.543643393,Unbiased
LSAA_7083,HG994582.1,133.3333333,472.6666667,A,0.077050608,Male
LSAA_7084,HG994582.1,69.33333333,248.6666667,A,0.531592856,Unbiased
LSAA_7085,HG994582.1,153,552,A,0.75659924,Unbiased
LSAA_7086,HG994582.1,63.33333333,191.6666667,A,0.380718402,Unbiased
LSAA_7087,HG994582.1,539,1975,A,0.329570943,Unbiased
LSAA_7088,HG994582.1,90.66666667,377.3333333,A,0.628670766,Unbiased
LSAA_7089,HG994582.1,323.6666667,1068.333333,A,0.823405398,Female
LSAA_709,HG994580.1,563.6666667,2067.333333,A,0.503413374,Unbiased
LSAA_7090,HG994582.1,265,971,A,0.580966911,Unbiased
LSAA_7091,HG994582.1,208,713,A,0.302607977,Unbiased
LSAA_7092,HG994582.1,116,451,A,0.096512602,Male
LSAA_7093,HG994582.1,388.3333333,1423.666667,A,0.228863695,Unbiased
LSAA_7094,HG994582.1,237.3333333,878.6666667,A,0.076116365,Male
LSAA_7095,HG994582.1,102,342,A,0.200850908,Unbiased
LSAA_7096,HG994582.1,81,261,A,0,Male
LSAA_7097,HG994582.1,81.33333333,272.6666667,A,0.219541795,Unbiased
LSAA_7098,HG994582.1,405.6666667,1454.333333,A,NA,Unbiased
LSAA_7099,HG994582.1,233,793,A,0.256294471,Unbiased
LSAA_71,CAJNVT010000012.1,420,1554,A,0.000738192,Male
LSAA_710,HG994580.1,111.6666667,395.3333333,A,0.659317487,Unbiased
LSAA_7100,HG994582.1,111.3333333,389.6666667,A,0.367725155,Unbiased
LSAA_7101,HG994582.1,108.6666667,371.3333333,A,0.148850278,Male
LSAA_7102,HG994582.1,1430.333333,4992.666667,A,0,Male
LSAA_7103,HG994582.1,784.6666667,2719.333333,A,0.564941582,Unbiased
LSAA_7104,HG994582.1,638.3333333,1986.666667,A,0.370170686,Unbiased
LSAA_7105,HG994582.1,697,2408,A,0.634385339,Unbiased
LSAA_7106,HG994582.1,1078.666667,4213.333333,A,0.999972482,Female
LSAA_7107,HG994582.1,95.66666667,375.3333333,A,0.192805592,Male
LSAA_7108,HG994582.1,262.3333333,832.6666667,A,0.296874621,Unbiased
LSAA_7109,HG994582.1,92,295,A,0.28208527,Unbiased
LSAA_711,HG994580.1,352,1178,A,0.029389632,Male
LSAA_7110,HG994582.1,87,333,A,0,Male
LSAA_7111,HG994582.1,1162.666667,4315.333333,A,0.18992954,Male
LSAA_7112,HG994582.1,153,558,A,0.366201207,Unbiased
LSAA_7113,HG994582.1,93.66666667,314.3333333,A,0.097708588,Male
LSAA_7114,HG994582.1,148.3333333,586.6666667,A,0.9999871,Female
LSAA_7115,HG994582.1,234,849,A,0.303957621,Unbiased
LSAA_7116,HG994582.1,694,2675,A,0.600565856,Unbiased
LSAA_7117,HG994582.1,90.66666667,299.3333333,A,0.368086003,Unbiased
LSAA_7118,HG994582.1,141,504,A,0.472368742,Unbiased
LSAA_7119,HG994582.1,107.3333333,363.6666667,A,0.470899968,Unbiased
LSAA_712,HG994580.1,316,1193,A,0.977116571,Female
LSAA_7120,HG994582.1,67,248,A,0.380832052,Unbiased
LSAA_7121,HG994582.1,80.33333333,318.6666667,A,0.492297703,Unbiased
LSAA_7122,HG994582.1,213,693,A,0.660207666,Unbiased
LSAA_7123,HG994582.1,119.3333333,459.6666667,A,0.279574199,Unbiased
LSAA_7124,HG994582.1,83.33333333,291.6666667,A,1,Female
LSAA_7125,HG994582.1,203.3333333,732.6666667,A,0,Male
LSAA_7126,HG994582.1,1210.333333,4225.666667,A,0.021691713,Male
LSAA_7127,HG994582.1,170.6666667,654.3333333,A,0.548187022,Unbiased
LSAA_7128,HG994582.1,206.3333333,705.6666667,A,0.692152483,Unbiased
LSAA_7129,HG994582.1,491.6666667,1878.333333,A,0.02439363,Male
LSAA_713,HG994580.1,471,1554,A,0.961951329,Female
LSAA_7130,HG994582.1,88,350,A,0.601037861,Unbiased
LSAA_7131,HG994582.1,62.33333333,258.6666667,A,0.756029703,Unbiased
LSAA_7132,HG994582.1,129.6666667,497.3333333,A,0.301920622,Unbiased
LSAA_7133,HG994582.1,225.3333333,797.6666667,A,0.533975641,Unbiased
LSAA_7134,HG994582.1,477.6666667,1748.333333,A,0.214726817,Unbiased
LSAA_7135,HG994582.1,440.3333333,1422.666667,A,0.42309035,Unbiased
LSAA_7136,HG994582.1,315,1056,A,0.422081221,Unbiased
LSAA_7137,HG994582.1,148,533,A,0,Male
LSAA_7138,HG994582.1,236.6666667,792.3333333,A,0.071834382,Male
LSAA_7139,HG994582.1,158.6666667,540.3333333,A,0.539516371,Unbiased
LSAA_714,HG994580.1,533.6666667,1875.333333,A,0.402159693,Unbiased
LSAA_7140,HG994582.1,285.3333333,1136.666667,A,0.416797836,Unbiased
LSAA_7141,HG994582.1,382,1397,A,0.673876321,Unbiased
LSAA_7142,HG994582.1,175,629,A,0.223838732,Unbiased
LSAA_7143,HG994582.1,374.3333333,1218.666667,A,6.06e-15,Male
LSAA_7144,HG994582.1,172.6666667,601.3333333,A,0.162112872,Male
LSAA_7145,HG994582.1,263.6666667,966.3333333,A,0.239693021,Unbiased
LSAA_7146,HG994582.1,259.3333333,955.6666667,A,0.68401134,Unbiased
LSAA_7147,HG994582.1,177.6666667,629.3333333,A,0.993953475,Female
LSAA_7148,HG994582.1,160.3333333,514.6666667,A,0.041886216,Male
LSAA_7149,HG994582.1,273.3333333,1016.666667,A,0.560223407,Unbiased
LSAA_715,HG994580.1,256.3333333,805.6666667,A,0.067437574,Male
LSAA_7150,HG994582.1,1303.333333,4903.666667,A,0.29490948,Unbiased
LSAA_7151,HG994582.1,385.6666667,1324.333333,A,0.358511956,Unbiased
LSAA_7152,HG994582.1,90.66666667,344.3333333,A,0.030852016,Male
LSAA_7153,HG994582.1,785.3333333,2889.666667,A,0.426556834,Unbiased
LSAA_7154,HG994582.1,182,664,A,0.936348589,Female
LSAA_7155,HG994582.1,179.3333333,672.6666667,A,0.418122187,Unbiased
LSAA_7156,HG994582.1,383.6666667,1548.333333,A,NA,Unbiased
LSAA_7157,HG994582.1,229.6666667,814.3333333,A,0.516499418,Unbiased
LSAA_7158,HG994582.1,107.3333333,381.6666667,A,0.552192727,Unbiased
LSAA_7159,HG994582.1,81.33333333,257.6666667,A,1,Female
LSAA_716,HG994580.1,217.6666667,865.3333333,A,0.096634757,Male
LSAA_7160,HG994582.1,120,387,A,1,Female
LSAA_7161,HG994582.1,114.6666667,494.3333333,A,0,Male
LSAA_7162,HG994582.1,386.6666667,1428.333333,A,0.318203825,Unbiased
LSAA_7163,HG994582.1,207.6666667,764.3333333,A,0.352270959,Unbiased
LSAA_7164,HG994582.1,195.6666667,707.3333333,A,0.939920697,Female
LSAA_7165,HG994582.1,132.3333333,464.6666667,A,NA,Unbiased
LSAA_7166,HG994582.1,67.33333333,253.6666667,A,0.334493646,Unbiased
LSAA_7167,HG994582.1,342,1215,A,0.28804603,Unbiased
LSAA_7168,HG994582.1,559,2087,A,0.060958376,Male
LSAA_7169,HG994582.1,139,548,A,NA,Unbiased
LSAA_717,HG994580.1,102,405,A,0.448018127,Unbiased
LSAA_7170,HG994582.1,123,402,A,NA,Unbiased
LSAA_7171,HG994582.1,153.6666667,548.3333333,A,0.438108004,Unbiased
LSAA_7172,HG994582.1,331.6666667,1180.333333,A,0.564726186,Unbiased
LSAA_7173,HG994582.1,148.3333333,436.6666667,A,0.971599942,Female
LSAA_7174,HG994582.1,83.33333333,315.6666667,A,0.224621066,Unbiased
LSAA_7175,HG994582.1,402.3333333,1424.666667,A,0.600420271,Unbiased
LSAA_7176,HG994582.1,232,830,A,0.09661727,Male
LSAA_7177,HG994582.1,89.66666667,300.3333333,A,0.999999997,Female
LSAA_7178,HG994582.1,224.3333333,774.6666667,A,0.370668448,Unbiased
LSAA_7179,HG994582.1,72.66666667,248.3333333,A,0.340313247,Unbiased
LSAA_718,HG994580.1,67,200,A,0.361523527,Unbiased
LSAA_7180,HG994582.1,174.3333333,656.6666667,A,0.268366685,Unbiased
LSAA_7181,HG994582.1,112,467,A,0.431706205,Unbiased
LSAA_7182,HG994582.1,313.6666667,1207.333333,A,0.139031729,Male
LSAA_7183,HG994582.1,78.66666667,341.3333333,A,0.086135764,Male
LSAA_7184,HG994582.1,1197.333333,4169.666667,A,0.954886259,Female
LSAA_7185,HG994582.1,77,289,A,0,Male
LSAA_7186,HG994582.1,370.6666667,1387.333333,A,0.511079395,Unbiased
LSAA_7187,HG994582.1,950.6666667,3660.333333,A,0.231704318,Unbiased
LSAA_7188,HG994582.1,656,2275,A,0.697113233,Unbiased
LSAA_7189,HG994582.1,840.3333333,3194.666667,A,0.019903491,Male
LSAA_719,HG994580.1,206.6666667,741.3333333,A,0.553566263,Unbiased
LSAA_7190,HG994582.1,370.6666667,1372.333333,A,0.362003887,Unbiased
LSAA_7191,HG994582.1,290.3333333,1005.666667,A,0.807957906,Female
LSAA_7192,HG994582.1,656,2164,A,0.331445372,Unbiased
LSAA_7193,HG994582.1,255,951,A,0.325044819,Unbiased
LSAA_7194,HG994582.1,176,661,A,0.274782215,Unbiased
LSAA_7195,HG994582.1,64.33333333,304.6666667,A,0.00072626,Male
LSAA_7196,HG994582.1,64,257,A,0.494218818,Unbiased
LSAA_7197,HG994582.1,576.3333333,2213.666667,A,0.437102759,Unbiased
LSAA_7198,HG994582.1,137.3333333,582.6666667,A,0.100156079,Male
LSAA_7199,HG994582.1,1636.333333,6070.666667,A,0.54131071,Unbiased
LSAA_72,CAJNVT010000012.1,86.66666667,315.3333333,A,0.551084617,Unbiased
LSAA_720,HG994580.1,383.6666667,1347.333333,A,0.587644005,Unbiased
LSAA_7200,HG994582.1,285.3333333,1025.666667,A,0.145303104,Male
LSAA_7201,HG994582.1,242.3333333,903.6666667,A,0.309759253,Unbiased
LSAA_7202,HG994582.1,520.3333333,1966.666667,A,0.993126024,Female
LSAA_7203,HG994582.1,184.3333333,637.6666667,A,0.285132224,Unbiased
LSAA_7204,HG994582.1,108,408,A,0.987602032,Female
LSAA_7205,HG994582.1,88.66666667,322.3333333,A,0.322193324,Unbiased
LSAA_7206,HG994582.1,329.6666667,1263.333333,A,0.599932277,Unbiased
LSAA_7207,HG994582.1,309.6666667,1049.333333,A,0.368242504,Unbiased
LSAA_7208,HG994582.1,104.3333333,465.6666667,A,0.35916497,Unbiased
LSAA_7209,HG994582.1,193,656,A,0.999916019,Female
LSAA_721,HG994580.1,309,1146,A,0.395982217,Unbiased
LSAA_7210,HG994582.1,985.6666667,3766.333333,A,0.404040085,Unbiased
LSAA_7211,HG994582.1,109.3333333,391.6666667,A,0.861720415,Female
LSAA_7212,HG994582.1,120,420,A,0.463769357,Unbiased
LSAA_7213,HG994582.1,337,1187,A,0.160970088,Male
LSAA_7214,HG994582.1,506.6666667,1803.333333,A,0.411243534,Unbiased
LSAA_7215,HG994582.1,97.33333333,394.6666667,A,0.347922529,Unbiased
LSAA_7216,HG994582.1,223.6666667,766.3333333,A,0.460870711,Unbiased
LSAA_7217,HG994582.1,72,267,A,0.476142547,Unbiased
LSAA_7218,HG994582.1,72,273,A,0.183724436,Male
LSAA_7219,HG994582.1,133.6666667,499.3333333,A,0.592304476,Unbiased
LSAA_722,HG994580.1,231.3333333,761.6666667,A,0.328834585,Unbiased
LSAA_7220,HG994582.1,162,540,A,0.366535023,Unbiased
LSAA_7221,HG994582.1,218.6666667,852.3333333,A,0.007020092,Male
LSAA_7222,HG994582.1,271,950,A,0,Male
LSAA_7223,HG994582.1,67,239,A,0.322176638,Unbiased
LSAA_7224,HG994582.1,103.3333333,400.6666667,A,0.22999678,Unbiased
LSAA_7225,HG994582.1,343,1310,A,0.283521766,Unbiased
LSAA_7226,HG994582.1,138,444,A,0.314928472,Unbiased
LSAA_7227,HG994582.1,283.6666667,994.3333333,A,0.374490335,Unbiased
LSAA_7228,HG994582.1,149,547,A,0.999917813,Female
LSAA_7229,HG994582.1,114.3333333,443.6666667,A,0.342795163,Unbiased
LSAA_723,HG994580.1,647.3333333,2331.666667,A,0.711016414,Unbiased
LSAA_7230,HG994582.1,128.6666667,462.3333333,A,0.996640399,Female
LSAA_7231,HG994582.1,508.3333333,1795.666667,A,0.407515391,Unbiased
LSAA_7232,HG994582.1,229.3333333,769.6666667,A,0.21617552,Unbiased
LSAA_7233,HG994582.1,292.3333333,1060.666667,A,0.397420191,Unbiased
LSAA_7234,HG994582.1,74,286,A,0.597525677,Unbiased
LSAA_7235,HG994582.1,276,993,A,0.689521272,Unbiased
LSAA_7236,HG994582.1,53.66666667,207.3333333,A,0.697252244,Unbiased
LSAA_7237,HG994582.1,173.6666667,672.3333333,A,0.942723899,Female
LSAA_7238,HG994582.1,160.6666667,604.3333333,A,0.301827058,Unbiased
LSAA_7239,HG994582.1,334,1325,A,0.008681915,Male
LSAA_724,HG994580.1,193.6666667,661.3333333,A,0.48571442,Unbiased
LSAA_7240,HG994582.1,144.6666667,524.3333333,A,0.133802104,Male
LSAA_7241,HG994582.1,422.6666667,1551.333333,A,0.323952118,Unbiased
LSAA_7242,HG994582.1,91,329,A,0.426660458,Unbiased
LSAA_7243,HG994582.1,96.33333333,389.6666667,A,NA,Unbiased
LSAA_7244,HG994582.1,199.3333333,739.6666667,A,0.503709499,Unbiased
LSAA_7245,HG994582.1,105,351,A,0.182886672,Male
LSAA_7246,HG994582.1,611,2062,A,0.694043974,Unbiased
LSAA_7247,HG994582.1,318.6666667,995.3333333,A,0.051914242,Male
LSAA_7248,HG994582.1,1026.666667,3434.333333,A,0.82774859,Female
LSAA_7249,HG994582.1,132,423,A,NA,Unbiased
LSAA_725,HG994580.1,221.3333333,798.6666667,A,0.720147119,Unbiased
LSAA_7250,HG994582.1,407.3333333,1557.666667,A,0.324284571,Unbiased
LSAA_7251,HG994582.1,110.6666667,342.3333333,A,0.540707609,Unbiased
LSAA_7252,HG994582.1,460,1679,A,0.403436977,Unbiased
LSAA_7253,HG994582.1,241,818,A,0.428593071,Unbiased
LSAA_7254,HG994582.1,333,1017,A,0.036085585,Male
LSAA_7255,HG994582.1,153,540,A,0.204343739,Unbiased
LSAA_7256,HG994582.1,613.3333333,2407.666667,A,0.429669826,Unbiased
LSAA_7257,HG994582.1,202,758,A,0.922133849,Female
LSAA_7258,HG994582.1,131,403,A,0.412743544,Unbiased
LSAA_7259,HG994582.1,71,277,A,0.822714695,Female
LSAA_726,HG994580.1,381.6666667,1436.333333,A,0.585678233,Unbiased
LSAA_7260,HG994582.1,75.66666667,287.3333333,A,0.276031475,Unbiased
LSAA_7261,HG994582.1,383.3333333,1356.666667,A,0.209610917,Unbiased
LSAA_7262,HG994582.1,64.33333333,241.6666667,A,0.496907106,Unbiased
LSAA_7263,HG994582.1,160.3333333,637.6666667,A,0.442947047,Unbiased
LSAA_7264,HG994582.1,161.3333333,615.6666667,A,0.535001618,Unbiased
LSAA_7265,HG994582.1,173.3333333,657.6666667,A,0.503627429,Unbiased
LSAA_7266,HG994582.1,148,575,A,0.082864155,Male
LSAA_7267,HG994582.1,477.3333333,1640.666667,A,0.38722623,Unbiased
LSAA_7268,HG994582.1,394.3333333,1426.666667,A,0.28652072,Unbiased
LSAA_7269,HG994582.1,146.3333333,501.6666667,A,0.375649705,Unbiased
LSAA_727,HG994580.1,511.3333333,1843.666667,A,0.482169541,Unbiased
LSAA_7270,HG994582.1,379,1319,A,0.041155629,Male
LSAA_7271,HG994582.1,236.3333333,849.6666667,A,0.337099515,Unbiased
LSAA_7272,HG994582.1,210.3333333,839.6666667,A,0.999997123,Female
LSAA_7273,HG994582.1,134.6666667,462.3333333,A,0.206255143,Unbiased
LSAA_7274,HG994582.1,817.6666667,2872.333333,A,0.401269701,Unbiased
LSAA_7275,HG994582.1,1191,4158,A,0.380278181,Unbiased
LSAA_7276,HG994582.1,172.6666667,550.3333333,A,NA,Unbiased
LSAA_7277,HG994582.1,76.33333333,319.6666667,A,0.367357498,Unbiased
LSAA_7278,HG994582.1,88.66666667,331.3333333,A,0.698445559,Unbiased
LSAA_7279,HG994582.1,205.6666667,661.3333333,A,0.991171191,Female
LSAA_728,HG994580.1,127.3333333,421.6666667,A,0.207229026,Unbiased
LSAA_7280,HG994582.1,163.3333333,679.6666667,A,0.998311649,Female
LSAA_7281,HG994582.1,68.66666667,264.3333333,A,0.250838303,Unbiased
LSAA_7282,HG994582.1,97.33333333,343.6666667,A,0.086355943,Male
LSAA_7283,HG994582.1,164,550,A,0.546866378,Unbiased
LSAA_7284,HG994582.1,74.66666667,303.3333333,A,0.474566729,Unbiased
LSAA_7285,HG994582.1,124,440,A,0.173607753,Male
LSAA_7286,HG994582.1,361,1340,A,1,Female
LSAA_7287,HG994582.1,84,306,A,0.341962253,Unbiased
LSAA_7288,HG994582.1,245,931,A,1,Female
LSAA_7289,HG994582.1,155.6666667,573.3333333,A,1,Female
LSAA_729,HG994580.1,194.3333333,717.6666667,A,0.492330637,Unbiased
LSAA_7290,HG994582.1,529.3333333,2056.666667,A,0.101251697,Male
LSAA_7291,HG994582.1,304.6666667,1228.333333,A,0.751205164,Unbiased
LSAA_7292,HG994582.1,168.3333333,578.6666667,A,0.309456809,Unbiased
LSAA_7293,HG994582.1,217.6666667,691.3333333,A,0.172429414,Male
LSAA_7294,HG994582.1,109.6666667,397.3333333,A,0.557046788,Unbiased
LSAA_7295,HG994582.1,60.66666667,263.3333333,A,0.349005534,Unbiased
LSAA_7296,HG994582.1,587.3333333,2157.666667,A,0.403202437,Unbiased
LSAA_7297,HG994582.1,213,735,A,0.394426781,Unbiased
LSAA_7298,HG994582.1,270.3333333,944.6666667,A,0.670191732,Unbiased
LSAA_7299,HG994582.1,127,485,A,0.274204338,Unbiased
LSAA_73,CAJNVT010000012.1,346,1187,A,0.040695991,Male
LSAA_730,HG994580.1,474.3333333,1829.666667,A,0.224414165,Unbiased
LSAA_7300,HG994582.1,337.6666667,1222.333333,A,0.077845701,Male
LSAA_7301,HG994582.1,503,1906,A,0.998887004,Female
LSAA_7302,HG994582.1,243.3333333,929.6666667,A,0.494940365,Unbiased
LSAA_7303,HG994582.1,196.6666667,610.3333333,A,1,Female
LSAA_7304,HG994582.1,65.33333333,258.6666667,A,0.999997676,Female
LSAA_7305,HG994582.1,184,734,A,0.006851976,Male
LSAA_7306,HG994582.1,60,267,A,0.023370704,Male
LSAA_7307,HG994582.1,238,800,A,0.295495557,Unbiased
LSAA_7308,HG994582.1,243,861,A,0.721462741,Unbiased
LSAA_7309,HG994582.1,253.6666667,835.3333333,A,0.570335726,Unbiased
LSAA_731,HG994580.1,254.3333333,969.6666667,A,0.288074843,Unbiased
LSAA_7310,HG994582.1,280.6666667,1042.333333,A,0.909536031,Female
LSAA_7311,HG994582.1,122,415,A,0.174293129,Male
LSAA_7312,HG994582.1,437,1669,A,0.646207085,Unbiased
LSAA_7313,HG994582.1,453.6666667,1664.333333,A,0.201327491,Unbiased
LSAA_7314,HG994582.1,152.6666667,564.3333333,A,0.397444171,Unbiased
LSAA_7315,HG994582.1,130.3333333,490.6666667,A,0,Male
LSAA_7316,HG994582.1,87.33333333,329.6666667,A,0.461116842,Unbiased
LSAA_7317,HG994582.1,111.3333333,398.6666667,A,0.097743692,Male
LSAA_7318,HG994582.1,227.3333333,774.6666667,A,0.611795044,Unbiased
LSAA_7319,HG994582.1,522.3333333,1829.666667,A,0.308151862,Unbiased
LSAA_732,HG994580.1,814,2849,A,0.732401813,Unbiased
LSAA_7320,HG994582.1,241.6666667,805.3333333,A,0.394779933,Unbiased
LSAA_7321,HG994582.1,85.66666667,295.3333333,A,0.402212802,Unbiased
LSAA_7322,HG994582.1,88,335,A,0.106436654,Male
